Entity,Year,AnnualCO2,logCO2
Botswana,1927,2805525.0000,6.4480
Botswana,1928,2884955.2000,6.4601
Botswana,1929,2941332.8000,6.4685
Botswana,1930,3052889.5000,6.4847
Botswana,1931,3153086.8000,6.4987
Botswana,1932,3251167.5000,6.5120
Botswana,1933,3292363.8000,6.5175
Botswana,1934,3430560.8000,6.5354
Botswana,1935,3399138.2000,6.5314
Botswana,1936,3499500.0000,6.5440
Botswana,1937,3523860.8000,6.5470
Botswana,1938,3574273.8000,6.5532
Botswana,1939,3636655.5000,6.5607
Botswana,1940,4077727.0000,6.6104
Botswana,1941,4461807.0000,6.6495
Botswana,1942,4970225.0000,6.6964
Botswana,1943,5568144.0000,6.7457
Botswana,1944,6119435.5000,6.7867
Botswana,1945,6631976.0000,6.8216
Botswana,1946,7276060.5000,6.8619
Botswana,1947,7753781.0000,6.8895
Botswana,1948,8295546.5000,6.9188
Botswana,1949,8592895.0000,6.9341
Botswana,1950,8756816.0000,6.9423
Botswana,1951,8589069.0000,6.9339
Botswana,1952,8405173.0000,6.9245
Botswana,1953,8172112.0000,6.9123
Botswana,1954,7889001.5000,6.8970
Botswana,1955,7627643.0000,6.8824
Botswana,1956,7289307.5000,6.8627
Botswana,1957,7069193.0000,6.8494
Botswana,1958,6909906.0000,6.8395
Botswana,1959,6700819.0000,6.8261
Botswana,1960,6642903.0000,6.8224
Botswana,1961,8765967.0000,6.9428
Botswana,1962,8518967.0000,6.9304
Botswana,1963,8342108.5000,6.9213
Botswana,1964,8131961.0000,6.9102
Botswana,1965,7629965.5000,6.8825
Botswana,1966,7413934.0000,6.8700
Botswana,1967,7631466.0000,6.8826
Botswana,1968,7703796.5000,6.8867
Botswana,1969,7985018.5000,6.9023
Botswana,1970,10979866.0000,7.0406
Botswana,1971,7107533.0000,6.8517
Botswana,1972,7789289.0000,6.8915
Botswana,1973,8198909.0000,6.9138
Botswana,1974,7737797.0000,6.8886
Botswana,1975,8957825.0000,6.9522
Botswana,1976,9115581.0000,6.9598
Botswana,1977,10341122.0000,7.0146
Botswana,1978,10410617.0000,7.0175
Botswana,1979,12371903.0000,7.0924
Botswana,1980,11447502.0000,7.0587
Botswana,1981,10698521.0000,7.0293
Botswana,1982,11548136.0000,7.0625
Botswana,1983,11275159.0000,7.0521
Botswana,1984,9661133.0000,6.9850
Botswana,1985,10037645.0000,7.0016
Botswana,1986,10087160.0000,7.0038
Botswana,1987,12750685.0000,7.1055
Botswana,1988,11420224.0000,7.0577
Botswana,1989,13062850.0000,7.1160
Botswana,1990,16353261.0000,7.2136
Botswana,1991,15882114.0000,7.2009
Botswana,1992,19652262.0000,7.2934
Botswana,1993,21057340.0000,7.3234
Botswana,1994,19915998.0000,7.2992
Botswana,1995,20677140.0000,7.3155
Botswana,1996,20331896.0000,7.3082
Botswana,1997,19556056.0000,7.2913
Botswana,1998,20605676.0000,7.3140
Botswana,1999,23373420.0000,7.3687
Botswana,2000,20810816.0000,7.3183
Botswana,2001,24193528.0000,7.3837
Botswana,2002,23156294.0000,7.3647
Botswana,2003,15644095.0000,7.1944
Botswana,2004,15293929.0000,7.1845
Botswana,2005,16654508.0000,7.2215
Botswana,2006,19295208.0000,7.2854
Botswana,2007,20451726.0000,7.3107
Botswana,2008,29907542.0000,7.4758
Botswana,2009,18354770.0000,7.2637
Botswana,2010,32954070.0000,7.5179
Botswana,2011,36022010.0000,7.5566
Botswana,2012,23557214.0000,7.3721
Botswana,2013,25489962.0000,7.4064
Botswana,2014,20479410.0000,7.3113
Botswana,2015,18159654.0000,7.2591
Botswana,2016,17777036.0000,7.2499
Botswana,2017,22047864.0000,7.3434
Botswana,2018,20297568.0000,7.3074
Botswana,2019,17396806.0000,7.2405
Botswana,2020,18941080.0000,7.2774
Botswana,2021,28455272.0000,7.4542
Botswana,2022,27761874.0000,7.4434
Botswana,2023,31376644.0000,7.4966
Brazil,1850,46168044.0000,7.6643
Brazil,1851,54861370.0000,7.7393
Brazil,1852,42496292.0000,7.6284
Brazil,1853,42188656.0000,7.6252
Brazil,1854,44983092.0000,7.6530
Brazil,1855,51197656.0000,7.7093
Brazil,1856,56077244.0000,7.7488
Brazil,1857,56256260.0000,7.7502
Brazil,1858,54031492.0000,7.7326
Brazil,1859,43494036.0000,7.6384
Brazil,1860,46981096.0000,7.6719
Brazil,1861,55296080.0000,7.7427
Brazil,1862,57411144.0000,7.7590
Brazil,1863,54706396.0000,7.7380
Brazil,1864,57559620.0000,7.7601
Brazil,1865,47476548.0000,7.6765
Brazil,1866,65134920.0000,7.8138
Brazil,1867,54181116.0000,7.7338
Brazil,1868,72814650.0000,7.8622
Brazil,1869,66736540.0000,7.8244
Brazil,1870,47186600.0000,7.6738
Brazil,1871,65507980.0000,7.8163
Brazil,1872,74241944.0000,7.8706
Brazil,1873,68802200.0000,7.8376
Brazil,1874,61850464.0000,7.7913
Brazil,1875,79128184.0000,7.8983
Brazil,1876,55353730.0000,7.7431
Brazil,1877,68396780.0000,7.8350
Brazil,1878,71316490.0000,7.8532
Brazil,1879,62762564.0000,7.7977
Brazil,1880,82521830.0000,7.9166
Brazil,1881,91673630.0000,7.9622
Brazil,1882,100062140.0000,8.0003
Brazil,1883,105982430.0000,8.0252
Brazil,1884,113069750.0000,8.0533
Brazil,1885,104574150.0000,8.0194
Brazil,1886,101001656.0000,8.0043
Brazil,1887,116192504.0000,8.0652
Brazil,1888,107115400.0000,8.0299
Brazil,1889,121679080.0000,8.0852
Brazil,1890,111379704.0000,8.0468
Brazil,1891,145531980.0000,8.1630
Brazil,1892,107679330.0000,8.0321
Brazil,1893,151665000.0000,8.1809
Brazil,1894,110301730.0000,8.0426
Brazil,1895,129639900.0000,8.1127
Brazil,1896,132690880.0000,8.1228
Brazil,1897,137477780.0000,8.1382
Brazil,1898,125954900.0000,8.1002
Brazil,1899,141911120.0000,8.1520
Brazil,1900,160677700.0000,8.2060
Brazil,1901,186505520.0000,8.2707
Brazil,1902,189578500.0000,8.2778
Brazil,1903,177703860.0000,8.2497
Brazil,1904,198397020.0000,8.2975
Brazil,1905,207685550.0000,8.3174
Brazil,1906,208356690.0000,8.3188
Brazil,1907,193294990.0000,8.2862
Brazil,1908,218990110.0000,8.3404
Brazil,1909,225191280.0000,8.3526
Brazil,1910,251853100.0000,8.4011
Brazil,1911,311296670.0000,8.4932
Brazil,1912,305501340.0000,8.4850
Brazil,1913,308358200.0000,8.4891
Brazil,1914,315046180.0000,8.4984
Brazil,1915,316213060.0000,8.5000
Brazil,1916,343905900.0000,8.5364
Brazil,1917,337230400.0000,8.5279
Brazil,1918,341614660.0000,8.5335
Brazil,1919,354411360.0000,8.5495
Brazil,1920,383569180.0000,8.5838
Brazil,1921,376048160.0000,8.5752
Brazil,1922,415731100.0000,8.6188
Brazil,1923,428128770.0000,8.6316
Brazil,1924,424407580.0000,8.6278
Brazil,1925,441529340.0000,8.6450
Brazil,1926,440685100.0000,8.6441
Brazil,1927,479222240.0000,8.6805
Brazil,1928,462982940.0000,8.6656
Brazil,1929,466799500.0000,8.6691
Brazil,1930,372206720.0000,8.5708
Brazil,1931,329316220.0000,8.5176
Brazil,1932,346273630.0000,8.5394
Brazil,1933,341548640.0000,8.5335
Brazil,1934,336295900.0000,8.5267
Brazil,1935,317596100.0000,8.5019
Brazil,1936,326153440.0000,8.5134
Brazil,1937,316833730.0000,8.5008
Brazil,1938,324098780.0000,8.5107
Brazil,1939,316950600.0000,8.5010
Brazil,1940,404722300.0000,8.6072
Brazil,1941,452799420.0000,8.6559
Brazil,1942,470865400.0000,8.6729
Brazil,1943,475771400.0000,8.6774
Brazil,1944,487361860.0000,8.6879
Brazil,1945,494511780.0000,8.6942
Brazil,1946,506216770.0000,8.7043
Brazil,1947,518482850.0000,8.7147
Brazil,1948,524763800.0000,8.7200
Brazil,1949,539626600.0000,8.7321
Brazil,1950,677516600.0000,8.8309
Brazil,1951,744427460.0000,8.8718
Brazil,1952,793965630.0000,8.8998
Brazil,1953,828038000.0000,8.9181
Brazil,1954,867272450.0000,8.9382
Brazil,1955,902662660.0000,8.9555
Brazil,1956,953159200.0000,8.9792
Brazil,1957,989674600.0000,8.9955
Brazil,1958,1048432450.0000,9.0205
Brazil,1959,1098670600.0000,9.0409
Brazil,1960,1192118900.0000,9.0763
Brazil,1961,1260562300.0000,9.1006
Brazil,1962,1318103600.0000,9.1199
Brazil,1963,1347998500.0000,9.1297
Brazil,1964,1374958300.0000,9.1383
Brazil,1965,1359692000.0000,9.1334
Brazil,1966,1377850500.0000,9.1392
Brazil,1967,1358296300.0000,9.1330
Brazil,1968,1381438500.0000,9.1403
Brazil,1969,1376806000.0000,9.1389
Brazil,1970,1418051700.0000,9.1517
Brazil,1971,1397423700.0000,9.1453
Brazil,1972,1445246300.0000,9.1599
Brazil,1973,1462969300.0000,9.1652
Brazil,1974,1517337500.0000,9.1811
Brazil,1975,1588150900.0000,9.2009
Brazil,1976,1646778200.0000,9.2166
Brazil,1977,1680655900.0000,9.2255
Brazil,1978,1731908000.0000,9.2385
Brazil,1979,1750551800.0000,9.2432
Brazil,1980,1788891800.0000,9.2526
Brazil,1981,1755554000.0000,9.2444
Brazil,1982,1809493100.0000,9.2576
Brazil,1983,1762903600.0000,9.2462
Brazil,1984,2047560400.0000,9.3112
Brazil,1985,1724949800.0000,9.2368
Brazil,1986,1812798500.0000,9.2583
Brazil,1987,1826115200.0000,9.2615
Brazil,1988,1782998100.0000,9.2512
Brazil,1989,1796253300.0000,9.2544
Brazil,1990,1850279300.0000,9.2672
Brazil,1991,1932864800.0000,9.2862
Brazil,1992,2024696700.0000,9.3064
Brazil,1993,2063815200.0000,9.3147
Brazil,1994,2412048100.0000,9.3824
Brazil,1995,2409292800.0000,9.3819
Brazil,1996,2380072700.0000,9.3766
Brazil,1997,2472711700.0000,9.3932
Brazil,1998,2674052000.0000,9.4272
Brazil,1999,2699725300.0000,9.4313
Brazil,2000,2608235300.0000,9.4163
Brazil,2001,2584387600.0000,9.4124
Brazil,2002,2771022300.0000,9.4426
Brazil,2003,3426337500.0000,9.5348
Brazil,2004,3044123600.0000,9.4835
Brazil,2005,2845960400.0000,9.4542
Brazil,2006,2711471400.0000,9.4332
Brazil,2007,2614047000.0000,9.4173
Brazil,2008,2555072000.0000,9.4074
Brazil,2009,2374529000.0000,9.3756
Brazil,2010,2354155000.0000,9.3718
Brazil,2011,2331276800.0000,9.3676
Brazil,2012,2432073200.0000,9.3860
Brazil,2013,2450492200.0000,9.3893
Brazil,2014,2475535600.0000,9.3937
Brazil,2015,2459341800.0000,9.3908
Brazil,2016,2323364900.0000,9.3661
Brazil,2017,2268588000.0000,9.3558
Brazil,2018,2247929900.0000,9.3518
Brazil,2019,2278086700.0000,9.3576
Brazil,2020,2358869500.0000,9.3727
Brazil,2021,2553401300.0000,9.4071
Brazil,2022,2438435800.0000,9.3871
Brazil,2023,2381904100.0000,9.3769
Brunei,1850,46080.5550,4.6635
Brunei,1851,33800.8440,4.5289
Brunei,1852,52591.0860,4.7209
Brunei,1853,120935.6640,5.0826
Brunei,1854,98154.8360,4.9919
Brunei,1855,289120.4000,5.4611
Brunei,1856,-131795.6000,
Brunei,1857,11797.7160,4.0718
Brunei,1858,66709.4000,4.8242
Brunei,1859,43454.6450,4.6380
Brunei,1860,345082.1200,5.5379
Brunei,1861,56249.8500,4.7501
Brunei,1862,274477.8000,5.4385
Brunei,1863,78517.4800,4.8950
Brunei,1864,92137.6200,4.9644
Brunei,1865,40849.8400,4.6112
Brunei,1866,213121.0600,5.3286
Brunei,1867,-12875.1240,
Brunei,1868,56584.9060,4.7527
Brunei,1869,-15256.6050,
Brunei,1870,144131.8900,5.1588
Brunei,1871,10499.0880,4.0212
Brunei,1872,50463.5430,4.7030
Brunei,1873,68541.0160,4.8360
Brunei,1874,122759.4200,5.0891
Brunei,1875,31081.3960,4.4925
Brunei,1876,157704.3800,5.1978
Brunei,1877,50145.2540,4.7002
Brunei,1878,54367.3550,4.7353
Brunei,1879,88470.4300,4.9468
Brunei,1880,90413.0900,4.9562
Brunei,1881,144850.3400,5.1609
Brunei,1882,-105626.5300,
Brunei,1883,304925.2000,5.4842
Brunei,1884,109777.9600,5.0405
Brunei,1885,152852.8100,5.1843
Brunei,1886,227235.5300,5.3565
Brunei,1887,90783.8400,4.9580
Brunei,1888,179796.3300,5.2548
Brunei,1889,166127.3400,5.2204
Brunei,1890,237168.2300,5.3751
Brunei,1891,10108.7040,4.0047
Brunei,1892,168197.2700,5.2258
Brunei,1893,73228.8000,4.8647
Brunei,1894,32676.5570,4.5142
Brunei,1895,76987.9400,4.8864
Brunei,1896,-12552.8870,
Brunei,1897,309881.6200,5.4912
Brunei,1898,196984.0300,5.2944
Brunei,1899,365778.3000,5.5632
Brunei,1900,296406.6000,5.4719
Brunei,1901,245646.0800,5.3903
Brunei,1902,189714.0000,5.2781
Brunei,1903,213703.5300,5.3298
Brunei,1904,-5403.9550,
Brunei,1905,303333.3800,5.4819
Brunei,1906,605152.7000,5.7819
Brunei,1907,218359.2000,5.3392
Brunei,1908,69706.3500,4.8433
Brunei,1909,342439.6000,5.5346
Brunei,1910,343558.7000,5.5360
Brunei,1911,429500.2500,5.6330
Brunei,1912,336423.5000,5.5269
Brunei,1913,413691.4000,5.6167
Brunei,1914,818206.2500,5.9129
Brunei,1915,323692.0600,5.5101
Brunei,1916,424740.6200,5.6281
Brunei,1917,184238.9200,5.2654
Brunei,1918,348223.6600,5.5419
Brunei,1919,910831.0600,5.9594
Brunei,1920,307125.5300,5.4873
Brunei,1921,-123338.4500,
Brunei,1922,257737.5600,5.4112
Brunei,1923,483064.4400,5.6840
Brunei,1924,377867.1000,5.5773
Brunei,1925,375365.3800,5.5745
Brunei,1926,367788.3000,5.5656
Brunei,1927,368581.6600,5.5665
Brunei,1928,622251.0000,5.7940
Brunei,1929,544880.2500,5.7363
Brunei,1930,474705.2000,5.6764
Brunei,1931,489388.1600,5.6897
Brunei,1932,473109.2000,5.6750
Brunei,1933,637306.5600,5.8043
Brunei,1934,532826.7000,5.7266
Brunei,1935,508443.7500,5.7062
Brunei,1936,183571.7200,5.2638
Brunei,1937,525050.8000,5.7202
Brunei,1938,678699.7500,5.8317
Brunei,1939,3206229.5000,6.5060
Brunei,1940,3967446.5000,6.5985
Brunei,1941,2444923.0000,6.3883
Brunei,1942,2154119.2000,6.3333
Brunei,1943,2423963.2000,6.3845
Brunei,1944,3048584.2000,6.4841
Brunei,1945,1529309.5000,6.1845
Brunei,1946,1186546.5000,6.0743
Brunei,1947,5937678.0000,6.7736
Brunei,1948,887903.2000,5.9484
Brunei,1949,12030589.0000,7.0803
Brunei,1950,920628.9000,5.9641
Brunei,1951,660571.0000,5.8199
Brunei,1952,913103.1000,5.9605
Brunei,1953,1045403.5000,6.0193
Brunei,1954,1219167.4000,6.0861
Brunei,1955,962715.2000,5.9835
Brunei,1956,973027.2500,5.9881
Brunei,1957,887338.7000,5.9481
Brunei,1958,1150148.2000,6.0608
Brunei,1959,613294.5600,5.7877
Brunei,1960,566179.0600,5.7530
Brunei,1961,763640.7500,5.8829
Brunei,1962,823201.5000,5.9155
Brunei,1963,1547271.1000,6.1896
Brunei,1964,1158303.9000,6.0638
Brunei,1965,903515.0000,5.9559
Brunei,1966,1483036.5000,6.1712
Brunei,1967,1278104.4000,6.1066
Brunei,1968,1388385.4000,6.1425
Brunei,1969,1505023.5000,6.1775
Brunei,1970,9828057.0000,6.9925
Brunei,1971,9058833.0000,6.9571
Brunei,1972,11882535.0000,7.0749
Brunei,1973,12702274.0000,7.1039
Brunei,1974,12081574.0000,7.0821
Brunei,1975,11399721.0000,7.0569
Brunei,1976,11517041.0000,7.0613
Brunei,1977,12286685.0000,7.0894
Brunei,1978,15478872.0000,7.1897
Brunei,1979,13363391.0000,7.1259
Brunei,1980,13728835.0000,7.1376
Brunei,1981,7697821.0000,6.8864
Brunei,1982,8360191.0000,6.9222
Brunei,1983,8812604.0000,6.9451
Brunei,1984,7617579.5000,6.8818
Brunei,1985,8939916.0000,6.9513
Brunei,1986,8609415.0000,6.9350
Brunei,1987,9590365.0000,6.9818
Brunei,1988,12196598.0000,7.0862
Brunei,1989,12140337.0000,7.0842
Brunei,1990,11360898.0000,7.0554
Brunei,1991,13036638.0000,7.1152
Brunei,1992,12740670.0000,7.1052
Brunei,1993,12810288.0000,7.1076
Brunei,1994,11654365.0000,7.0665
Brunei,1995,11909628.0000,7.0759
Brunei,1996,12397147.0000,7.0933
Brunei,1997,12814917.0000,7.1077
Brunei,1998,13267466.0000,7.1228
Brunei,1999,12855726.0000,7.1091
Brunei,2000,12594415.0000,7.1002
Brunei,2001,12987437.0000,7.1135
Brunei,2002,12018233.0000,7.0798
Brunei,2003,13437527.0000,7.1283
Brunei,2004,12787710.0000,7.1068
Brunei,2005,12528100.0000,7.0979
Brunei,2006,15219163.0000,7.1824
Brunei,2007,16166366.0000,7.2086
Brunei,2008,18915644.0000,7.2768
Brunei,2009,16476530.0000,7.2169
Brunei,2010,16053249.0000,7.2056
Brunei,2011,18067118.0000,7.2569
Brunei,2012,17514892.0000,7.2434
Brunei,2013,14898283.0000,7.1731
Brunei,2014,16866478.0000,7.2270
Brunei,2015,14036332.0000,7.1473
Brunei,2016,14445172.0000,7.1597
Brunei,2017,16214311.0000,7.2099
Brunei,2018,16356326.0000,7.2137
Brunei,2019,16801136.0000,7.2253
Brunei,2020,17372332.0000,7.2399
Brunei,2021,17570878.0000,7.2448
Brunei,2022,17095190.0000,7.2329
Brunei,2023,17136782.0000,7.2339
Bulgaria,1850,6823212.0000,6.8340
Bulgaria,1851,6558744.0000,6.8168
Bulgaria,1852,6369924.5000,6.8041
Bulgaria,1853,6247795.0000,6.7957
Bulgaria,1854,6120158.0000,6.7868
Bulgaria,1855,6007285.0000,6.7787
Bulgaria,1856,5908630.5000,6.7715
Bulgaria,1857,5840331.5000,6.7664
Bulgaria,1858,5755351.5000,6.7601
Bulgaria,1859,5673624.0000,6.7539
Bulgaria,1860,5605729.5000,6.7486
Bulgaria,1861,5542677.0000,6.7437
Bulgaria,1862,5474467.5000,6.7383
Bulgaria,1863,5418462.0000,6.7339
Bulgaria,1864,5365834.0000,6.7296
Bulgaria,1865,5343462.0000,6.7278
Bulgaria,1866,5300695.5000,6.7243
Bulgaria,1867,5277465.0000,6.7224
Bulgaria,1868,5239313.5000,6.7193
Bulgaria,1869,5199023.0000,6.7159
Bulgaria,1870,6496996.5000,6.8127
Bulgaria,1871,7175062.0000,6.8558
Bulgaria,1872,7637414.0000,6.8829
Bulgaria,1873,8022353.5000,6.9043
Bulgaria,1874,8349201.5000,6.9216
Bulgaria,1875,8651660.0000,6.9371
Bulgaria,1876,8934461.0000,6.9511
Bulgaria,1877,9214213.0000,6.9645
Bulgaria,1878,9456192.0000,6.9757
Bulgaria,1879,9668682.0000,6.9854
Bulgaria,1880,9822666.0000,6.9922
Bulgaria,1881,10000507.0000,7.0000
Bulgaria,1882,10157895.0000,7.0068
Bulgaria,1883,10316804.0000,7.0135
Bulgaria,1884,10473640.0000,7.0201
Bulgaria,1885,10608424.0000,7.0257
Bulgaria,1886,10718850.0000,7.0301
Bulgaria,1887,10847028.0000,7.0353
Bulgaria,1888,10964662.0000,7.0400
Bulgaria,1889,11072069.0000,7.0442
Bulgaria,1890,9742702.0000,6.9887
Bulgaria,1891,9028006.0000,6.9556
Bulgaria,1892,8550412.0000,6.9320
Bulgaria,1893,8202316.0000,6.9139
Bulgaria,1894,7890233.5000,6.8971
Bulgaria,1895,7601326.0000,6.8809
Bulgaria,1896,7385363.0000,6.8684
Bulgaria,1897,7209290.0000,6.8579
Bulgaria,1898,7074890.5000,6.8497
Bulgaria,1899,6920668.5000,6.8401
Bulgaria,1900,8598734.0000,6.9344
Bulgaria,1901,9512919.0000,6.9783
Bulgaria,1902,10091063.0000,7.0039
Bulgaria,1903,10500625.0000,7.0212
Bulgaria,1904,11050030.0000,7.0434
Bulgaria,1905,11505205.0000,7.0609
Bulgaria,1906,11769261.0000,7.0707
Bulgaria,1907,12229267.0000,7.0874
Bulgaria,1908,12669312.0000,7.1028
Bulgaria,1909,12891670.0000,7.1103
Bulgaria,1910,12744980.0000,7.1053
Bulgaria,1911,13114948.0000,7.1178
Bulgaria,1912,13274733.0000,7.1230
Bulgaria,1913,13204088.0000,7.1207
Bulgaria,1914,13803232.0000,7.1400
Bulgaria,1915,13404259.0000,7.1272
Bulgaria,1916,13646028.0000,7.1350
Bulgaria,1917,14021849.0000,7.1468
Bulgaria,1918,14424147.0000,7.1591
Bulgaria,1919,13927051.0000,7.1439
Bulgaria,1920,15280399.0000,7.1841
Bulgaria,1921,16277690.0000,7.2116
Bulgaria,1922,17045122.0000,7.2316
Bulgaria,1923,17552910.0000,7.2443
Bulgaria,1924,18369458.0000,7.2641
Bulgaria,1925,18745222.0000,7.2729
Bulgaria,1926,19084134.0000,7.2807
Bulgaria,1927,19560506.0000,7.2914
Bulgaria,1928,20286864.0000,7.3072
Bulgaria,1929,21032558.0000,7.3229
Bulgaria,1930,20485318.0000,7.3114
Bulgaria,1931,20344160.0000,7.3084
Bulgaria,1932,20632844.0000,7.3146
Bulgaria,1933,20444200.0000,7.3106
Bulgaria,1934,20370348.0000,7.3090
Bulgaria,1935,20437344.0000,7.3104
Bulgaria,1936,20399368.0000,7.3096
Bulgaria,1937,20662668.0000,7.3152
Bulgaria,1938,20997952.0000,7.3222
Bulgaria,1939,21382460.0000,7.3301
Bulgaria,1940,21898460.0000,7.3404
Bulgaria,1941,22129166.0000,7.3450
Bulgaria,1942,23269430.0000,7.3668
Bulgaria,1943,24002604.0000,7.3803
Bulgaria,1944,22816062.0000,7.3582
Bulgaria,1945,24032484.0000,7.3808
Bulgaria,1946,24244176.0000,7.3846
Bulgaria,1947,25723656.0000,7.4103
Bulgaria,1948,26384158.0000,7.4213
Bulgaria,1949,28173546.0000,7.4498
Bulgaria,1950,28115528.0000,7.4489
Bulgaria,1951,29011720.0000,7.4626
Bulgaria,1952,30648682.0000,7.4864
Bulgaria,1953,32041426.0000,7.5057
Bulgaria,1954,33178668.0000,7.5209
Bulgaria,1955,34093156.0000,7.5327
Bulgaria,1956,35267468.0000,7.5474
Bulgaria,1957,36903610.0000,7.5671
Bulgaria,1958,38357724.0000,7.5839
Bulgaria,1959,43304316.0000,7.6365
Bulgaria,1960,45970160.0000,7.6625
Bulgaria,1961,47366652.0000,7.6755
Bulgaria,1962,53488828.0000,7.7283
Bulgaria,1963,59889460.0000,7.7774
Bulgaria,1964,68074120.0000,7.8330
Bulgaria,1965,72041430.0000,7.8576
Bulgaria,1966,75778536.0000,7.8795
Bulgaria,1967,82121250.0000,7.9145
Bulgaria,1968,89656900.0000,7.9526
Bulgaria,1969,94104610.0000,7.9736
Bulgaria,1970,86453016.0000,7.9368
Bulgaria,1971,89848776.0000,7.9535
Bulgaria,1972,91857224.0000,7.9631
Bulgaria,1973,94973096.0000,7.9776
Bulgaria,1974,94660650.0000,7.9762
Bulgaria,1975,103441580.0000,8.0147
Bulgaria,1976,100849680.0000,8.0037
Bulgaria,1977,102503304.0000,8.0107
Bulgaria,1978,107493780.0000,8.0314
Bulgaria,1979,104634780.0000,8.0197
Bulgaria,1980,103867576.0000,8.0165
Bulgaria,1981,106988920.0000,8.0293
Bulgaria,1982,117415050.0000,8.0697
Bulgaria,1983,117542770.0000,8.0702
Bulgaria,1984,114070420.0000,8.0572
Bulgaria,1985,115803070.0000,8.0637
Bulgaria,1986,117555110.0000,8.0702
Bulgaria,1987,117396380.0000,8.0697
Bulgaria,1988,115685050.0000,8.0633
Bulgaria,1989,113768080.0000,8.0560
Bulgaria,1990,102304060.0000,8.0099
Bulgaria,1991,92149400.0000,7.9645
Bulgaria,1992,83047990.0000,7.9193
Bulgaria,1993,81088770.0000,7.9090
Bulgaria,1994,77416940.0000,7.8888
Bulgaria,1995,79854344.0000,7.9023
Bulgaria,1996,81941160.0000,7.9135
Bulgaria,1997,68102800.0000,7.8332
Bulgaria,1998,66185890.0000,7.8208
Bulgaria,1999,57268360.0000,7.7579
Bulgaria,2000,55087170.0000,7.7411
Bulgaria,2001,57154024.0000,7.7570
Bulgaria,2002,54394936.0000,7.7356
Bulgaria,2003,59544076.0000,7.7748
Bulgaria,2004,55773508.0000,7.7464
Bulgaria,2005,57139540.0000,7.7569
Bulgaria,2006,57304536.0000,7.7582
Bulgaria,2007,61805484.0000,7.7910
Bulgaria,2008,60812476.0000,7.7840
Bulgaria,2009,53945800.0000,7.7320
Bulgaria,2010,57289748.0000,7.7581
Bulgaria,2011,65070156.0000,7.8134
Bulgaria,2012,60272188.0000,7.7801
Bulgaria,2013,52495332.0000,7.7201
Bulgaria,2014,55093730.0000,7.7411
Bulgaria,2015,59439004.0000,7.7741
Bulgaria,2016,56701748.0000,7.7536
Bulgaria,2017,58864904.0000,7.7699
Bulgaria,2018,54037456.0000,7.7327
Bulgaria,2019,52629868.0000,7.7212
Bulgaria,2020,46776784.0000,7.6700
Bulgaria,2021,52861330.0000,7.7231
Bulgaria,2022,57439604.0000,7.7592
Bulgaria,2023,46631144.0000,7.6687
Burkina Faso,1850,1720309.6000,6.2356
Burkina Faso,1851,1721065.0000,6.2358
Burkina Faso,1852,1711962.4000,6.2335
Burkina Faso,1853,1698835.4000,6.2302
Burkina Faso,1854,1685960.9000,6.2268
Burkina Faso,1855,1673823.1000,6.2237
Burkina Faso,1856,1662640.6000,6.2208
Burkina Faso,1857,1652440.0000,6.2181
Burkina Faso,1858,1643146.8000,6.2157
Burkina Faso,1859,1634659.0000,6.2134
Burkina Faso,1860,1628083.9000,6.2117
Burkina Faso,1861,1624162.1000,6.2106
Burkina Faso,1862,1621836.6000,6.2100
Burkina Faso,1863,1619777.9000,6.2095
Burkina Faso,1864,1618639.1000,6.2092
Burkina Faso,1865,1617704.2000,6.2089
Burkina Faso,1866,1617382.0000,6.2088
Burkina Faso,1867,1617321.2000,6.2088
Burkina Faso,1868,1617482.2000,6.2088
Burkina Faso,1869,1617834.5000,6.2089
Burkina Faso,1870,1624814.1000,6.2108
Burkina Faso,1871,1632750.2000,6.2129
Burkina Faso,1872,1642775.6000,6.2156
Burkina Faso,1873,1654034.8000,6.2185
Burkina Faso,1874,1666653.0000,6.2218
Burkina Faso,1875,1680004.1000,6.2253
Burkina Faso,1876,1693315.6000,6.2287
Burkina Faso,1877,1705851.4000,6.2319
Burkina Faso,1878,1716967.1000,6.2348
Burkina Faso,1879,1725890.2000,6.2370
Burkina Faso,1880,1752430.6000,6.2436
Burkina Faso,1881,1765431.6000,6.2469
